TaxonID,Scientific Name,Scientific_name_database,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,Nocturnal,BodyMass-Value
6006230,Platysteira cyanea,Platysteira cyanea,Brown-throated Wattle-eye,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,14.6
6006234,Platysteira castanea,Platysteira castanea,Chestnut Wattle-eye,70,0,0,0,0,0,20,0,10,0,0,0,0,0,100,0,0,0,14.09
6006238,Platysteira jamesoni,Platysteira jamesoni,Jameson's Wattle-eye,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,11
6006239,Platysteira concreta,Platysteira concreta,Yellow-bellied Wattle-eye,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,11.4
6006240,Philentoma pyrhoptera,Philentoma pyrhoptera,Rufous-winged Philentoma,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,16.9
6006241,Philentoma velata,Philentoma velata,Maroon-breasted Philentoma,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,26.1
6006242,Tephrodornis gularis,Tephrodornis gularis,Large Woodshrike,80,0,0,0,0,0,20,0,0,0,0,0,10,0,50,40,0,0,37.8
6006279,Stizorhina fraseri,Stizorhina fraseri,Rufous Flycatcher-thrush,90,0,0,0,0,0,10,0,0,0,0,0,0,0,33,33,33,0,35.7
6006281,Neocossyphus poensis,Neocossyphus poensis,White-tailed Ant-thrush,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,51.78
6006295,Monticola solitarius,Monticola solitarius,Blue Rock-thrush,40,10,20,0,0,0,20,0,10,0,0,0,80,0,20,0,0,0,53.65
6006300,Myophonus horsfieldii,Myophonus horsfieldii,Malabar Whistling-thrush,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,117
6006301,Myophonus caeruleus,Myophonus caeruleus,Blue Whistling-thrush,60,0,10,0,0,0,30,0,0,0,0,0,100,0,0,0,0,0,157.98
6006309,Zoothera wardii,Zoothera wardii,Pied Thrush,60,0,0,0,0,0,40,0,0,0,0,0,100,0,0,0,0,0,58.6
6006312,Zoothera citrina,Zoothera citrina,Orange-headed Thrush,40,0,0,0,0,0,30,0,30,0,0,0,60,20,20,0,0,0,53.3
6006326,Zoothera spiloptera,Zoothera spiloptera,Spot-winged Thrush,50,0,10,0,0,0,20,0,20,0,0,0,80,20,0,0,0,0,70
6006353,Myadestes occidentalis,Myadestes occidentalis,Brown-backed Solitaire,70,0,0,0,0,0,30,0,0,0,0,0,0,20,80,0,0,0,36.4
6006356,Myadestes melanops,Myadestes melanops,Black-faced Solitaire,20,0,0,0,0,0,50,0,30,0,0,0,0,50,30,20,0,0,32.1
6006358,Myadestes ralloides,Myadestes ralloides,Andean Solitaire,50,0,0,0,0,0,50,0,0,0,0,0,0,0,70,30,0,0,29.1
6006359,Myadestes unicolor,Myadestes unicolor,Slate-coloured Solitaire,30,0,0,0,0,0,70,0,0,0,0,0,30,10,30,30,0,0,37.9
6006364,Catharus aurantiirostris,Catharus aurantiirostris,Orange-billed Nightingale-thrush,50,0,0,0,0,0,30,0,20,0,0,0,80,20,0,0,0,0,29.8
6006365,Catharus fuscater,Catharus fuscater,Slaty-backed Nightingale-thrush,60,0,0,0,0,0,40,0,0,0,0,0,60,40,0,0,0,0,33.7
6006367,Catharus frantzii,Catharus frantzii,Ruddy-capped Nightingale-thrush,60,0,0,0,0,0,40,0,0,0,0,0,100,0,0,0,0,0,28.9
6006369,Catharus dryas,Catharus dryas,Spotted Nightingale-thrush,60,0,0,0,0,0,40,0,0,0,0,0,100,0,0,0,0,0,37.7
6006370,Catharus fuscescens,Catharus fuscescens,Veery,50,0,0,0,0,0,40,0,10,0,0,0,100,0,0,0,0,0,31.9
6006371,Catharus minimus,Catharus minimus,Grey-cheeked Thrush,80,0,0,0,0,0,20,0,0,0,0,0,80,0,10,10,0,0,31.58
6006372,Catharus ustulatus,Catharus ustulatus,Swainson's Thrush,60,0,0,0,0,0,40,0,0,0,0,0,50,50,0,0,0,0,30.3
6006374,Hylocichla mustelina,Hylocichla mustelina,Wood Thrush,60,0,0,0,0,0,40,0,0,0,0,0,80,20,0,0,0,0,50.09
6006375,Turdus flavipes,Turdus flavipes,Yellow-legged Thrush,20,0,0,0,0,0,80,0,0,0,0,0,10,30,30,30,0,0,65.14
6006378,Turdus pelios,Turdus pelios,African Thrush,20,10,10,10,0,0,30,0,10,10,0,0,60,0,20,20,0,0,65.4
6006382,Turdus olivaceus,Turdus olivaceus,Olive Thrush,30,0,0,0,10,0,40,0,20,0,0,0,100,0,0,0,0,0,67.29
6006394,Turdus merula,Turdus merula,Eurasian Blackbird,50,0,0,0,10,0,20,0,20,0,0,0,60,20,20,0,0,0,102.73
6006415,Turdus fuscater,Turdus fuscater,Great Thrush,50,0,0,0,0,0,50,0,0,0,0,0,100,0,0,0,0,0,143
6006416,Turdus infuscatus,Turdus infuscatus,Black Thrush,50,0,0,0,0,0,50,0,0,0,0,0,20,0,40,40,0,0,72.4
6006417,Turdus serranus,Turdus serranus,Glossy-black Thrush,0,0,0,0,0,0,100,0,0,0,0,0,10,0,50,40,0,0,84.9
6006420,Turdus reevei,Turdus reevei,Plumbeous-backed Thrush,40,0,0,0,0,0,50,0,10,0,0,0,0,20,50,30,0,0,61
6006424,Turdus rufiventris,Turdus rufiventris,Rufous-bellied Thrush,50,0,0,0,0,0,50,0,0,0,0,0,100,0,0,0,0,0,69.44
6006427,Turdus amaurochalinus,Turdus amaurochalinus,Creamy-bellied Thrush,40,0,0,0,0,0,60,0,0,0,0,0,20,20,30,30,0,0,57.9
6006428,Turdus plebejus,Turdus plebejus,American Mountain Thrush,20,0,0,0,0,0,40,0,40,0,0,0,60,0,20,20,0,0,86.33
6006430,Turdus lawrencii,Turdus lawrencii,Lawrence's Thrush,40,0,0,0,0,0,50,0,10,0,0,0,20,30,30,20,0,0,72.59
6006431,Turdus obsoletus,Turdus obsoletus,Pale-vented Thrush,30,0,0,0,0,0,40,0,30,0,0,0,20,0,40,40,0,0,74.8
6006432,Turdus fumigatus,Turdus fumigatus,Cocoa Thrush,50,0,0,0,0,0,50,0,0,0,0,0,50,50,0,0,0,0,75.7
6006434,Turdus grayi,Turdus grayi,Clay-coloured Thrush,30,0,10,0,0,0,60,0,0,0,0,0,0,20,80,0,0,0,79.5
6006436,Turdus maculirostris,Turdus maculirostris,Ecuadorian Thrush,40,0,0,0,0,0,50,0,10,0,0,0,0,0,60,40,0,0,69.6
6006439,Turdus assimilis,Turdus assimilis,White-throated Thrush,60,0,0,0,0,0,40,0,0,0,0,0,80,0,20,0,0,0,70.2
6006440,Turdus albicollis,Turdus albicollis,White-necked Thrush,60,0,0,0,0,0,40,0,0,0,0,0,80,0,20,0,0,0,54
6006444,Turdus migratorius,Turdus migratorius,American Robin,50,0,0,0,0,0,50,0,0,0,0,0,20,40,40,0,0,0,78.5
6006445,Turdus rufitorques,Turdus rufitorques,Rufous-collared Robin,40,0,0,0,0,0,50,0,10,0,0,0,100,0,0,0,0,0,72
6006453,Alethe poliocephala,Alethe poliocephala,Brown-chested Alethe,80,0,20,0,0,0,0,0,0,0,0,0,60,30,10,0,0,0,32.37
6006460,Bradornis pallidus,Bradornis pallidus,Pale Flycatcher,80,0,0,0,0,0,20,0,0,0,0,0,100,0,0,0,0,0,23.6
6006468,Melaenornis edolioides,Melaenornis edolioides,Northern Black Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,0,30.7
6006469,Melaenornis pammelaina,Melaenornis pammelaina,Southern Black Flycatcher,90,0,0,0,0,0,10,0,0,0,0,0,60,20,20,0,0,0,30.2
6006479,Rhinomyias umbratilis,Rhinomyias umbratilis,Grey-chested Jungle-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0,18.2
6006488,Muscicapa griseisticta,Muscicapa griseisticta,Grey-streaked Flycatcher,80,0,0,0,0,0,20,0,0,0,0,0,100,0,0,0,0,0,15.9
6006490,Muscicapa dauurica,Muscicapa dauurica,Asian Brown Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,20,40,40,0,0,0,9.8
6006493,Muscicapa ruficauda,Muscicapa ruficauda,Rusty-tailed Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,13.3
6006502,Muscicapa adusta,Muscicapa adusta,African Dusky Flycatcher,80,0,0,0,0,0,20,0,0,0,0,0,0,33,33,33,0,0,10.4
6006509,Myioparus griseigularis,Myioparus griseigularis,Grey-throated Tit-flycatcher,80,0,0,0,0,0,20,0,0,0,0,0,0,20,60,20,0,0,12.6
6006510,Myioparus plumbeus,Myioparus plumbeus,Grey Tit-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,12.8
6006524,Ficedula hyperythra,Ficedula hyperythra,Snowy-browed Flycatcher,90,0,0,0,0,0,10,0,0,0,0,0,0,80,20,0,0,0,8.2
6006525,Ficedula dumetoria,Ficedula dumetoria,Rufous-chested Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,9.4
6006526,Ficedula rufigula,Ficedula rufigula,Rufous-throated Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,11.6
6006531,Ficedula platenae,Ficedula platenae,Palawan Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,12.06
6006535,Ficedula westermanni,Ficedula westermanni,Little Pied Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,7.8
6006539,Ficedula nigrorufa,Ficedula nigrorufa,Black-and-rufous Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,9.36
6006544,Eumyias panayensis,Eumyias panayensis,Island Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,20
6006545,Eumyias albicaudatus,Eumyias albicaudatus,Nilgiri Flycatcher,70,0,0,0,0,0,30,0,0,0,0,0,0,40,40,20,0,0,16.4
6006550,Niltava sundara,Niltava sundara,Rufous-bellied Niltava,80,0,0,0,0,0,20,0,0,0,0,0,50,50,0,0,0,0,21.1
6006556,Cyornis concretus,Cyornis concretus,White-tailed Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,44.82
6006560,Cyornis pallipes,Cyornis pallipes,White-bellied Blue-flycatcher,60,0,0,0,0,0,40,0,0,0,0,0,20,40,40,0,0,0,19
6006561,Cyornis poliogenys,Cyornis poliogenys,Pale-chinned Blue-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,10,30,30,30,0,0,36.67
6006562,Cyornis unicolor,Cyornis unicolor,Pale Blue-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,20,30,40,10,0,21
6006563,Cyornis rubeculoides,Cyornis rubeculoides,Blue-throated Flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,20,70,10,0,0,0,14.2
6006565,Cyornis lemprieri,Cyornis lemprieri,Palawan Blue-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,21.5
6006566,Cyornis superbus,Cyornis superbus,Bornean Blue-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,27.25
6006567,Cyornis caerulatus,Cyornis caerulatus,Large-billed Blue-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,22.49
6006569,Cyornis tickelliae,Cyornis tickelliae,Tickell's Blue-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,16.21
6006570,Cyornis rufigastra,Cyornis rufigastra,Mangrove Blue-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,18.3
6006573,Culicicapa ceylonensis,Culicicapa ceylonensis,Grey-headed Canary-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0,0,7.7
6006574,Culicicapa helianthea,Culicicapa helianthea,Citrine Canary-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,8.4
6006575,Horizorhinus dohrni,Horizorhinus dohrni,Principe Thrush-babbler,60,0,0,0,0,0,20,0,20,0,0,0,10,30,40,20,0,0,19.33
6006582,Sheppardia aequatorialis,Sheppardia aequatorialis,Equatorial Akalat,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,16.8
6006594,Luscinia calliope,Luscinia calliope,Siberian Rubythroat,80,0,0,0,0,0,0,0,0,20,0,0,50,50,0,0,0,0,18.5
6006600,Luscinia brunnea,Luscinia brunnea,Indian Blue Robin,100,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,17.5
6006614,Cossypha cyanocampter,Cossypha cyanocampter,Blue-shouldered Robin-chat,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,26.7
6006615,Cossypha polioptera,Cossypha polioptera,Grey-winged Robin-chat,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,18.71
6006617,Cossypha heuglini,Cossypha heuglini,White-browed Robin-chat,60,0,20,0,0,0,20,0,0,0,0,0,100,0,0,0,0,0,34.8
6006618,Cossypha natalensis,Cossypha natalensis,Red-capped Robin-chat,80,0,0,0,0,0,20,0,0,0,0,0,60,20,20,0,0,0,34.1
6006619,Cossypha dichroa,Cossypha dichroa,Chorister Robin-chat,70,0,0,0,0,0,30,0,0,0,0,0,40,20,40,0,0,0,45.81
6006621,Cossypha niveicapilla,Cossypha niveicapilla,Snowy-crowned Robin-chat,80,0,0,0,0,0,20,0,0,0,0,0,70,30,0,0,0,0,36.7
6006630,Erythropygia signata,Erythropygia signata,Brown Scrub-robin,80,0,0,0,0,0,10,0,10,0,0,0,100,0,0,0,0,0,38.2
6006631,Erythropygia hartlaubi,Erythropygia hartlaubi,Brown-backed Scrub-robin,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,19.2
6006632,Erythropygia leucophrys,Erythropygia leucophrys,Red-backed Scrub-robin,90,0,0,0,0,0,10,0,0,0,0,0,80,20,0,0,0,0,16.49
6006640,Copsychus saularis,Copsychus saularis,Oriental Magpie-robin,70,0,0,0,10,0,10,10,0,0,0,0,80,20,0,0,0,0,36
6006644,Copsychus niger,Copsychus niger,White-vented Shama,80,0,0,0,0,0,20,0,0,0,0,0,40,30,30,0,0,0,28.5
6006646,Trichixos pyrropygus,Trichixos pyrropygus,Rufous-tailed Shama,100,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,0,40.9
6006647,Saxicoloides fulicatus,Saxicoloides fulicatus,Indian Robin,80,0,20,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,16.6
6006651,Phoenicurus ochruros,Phoenicurus ochruros,Black Redstart,60,0,0,0,0,0,30,0,10,0,0,0,60,40,0,0,0,0,16.5
6006663,Cinclidium leucurum,Cinclidium leucurum,White-tailed Robin,60,0,0,0,0,0,40,0,0,0,0,0,70,30,0,0,0,0,26.83
6006670,Enicurus immaculatus,Enicurus immaculatus,Black-backed Forktail,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,25.5
6006672,Enicurus leschenaulti,Enicurus leschenaulti,White-crowned Forktail,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,33.8
6006687,Saxicola ferreus,Saxicola ferreus,Grey Bushchat,90,0,0,0,0,0,0,0,10,0,0,0,80,10,10,0,0,0,14.7
6006744,Aplonis cantoroides,Aplonis cantoroides,Singing Starling,50,0,0,0,0,0,50,0,0,0,0,0,0,0,60,40,0,0,55.73
6006750,Aplonis minor,Aplonis minor,Short-tailed Starling,30,0,0,0,0,0,70,0,0,0,0,0,0,33,33,33,0,0,42
6006751,Aplonis panayensis,Aplonis panayensis,Asian Glossy Starling,20,0,0,0,0,0,60,20,0,0,0,0,10,30,30,30,0,0,56.2
6006752,Aplonis metallica,Aplonis metallica,Metallic Starling,20,0,0,0,0,0,60,20,0,0,0,0,33,33,33,0,0,0,56.49
6006756,Poeoptera stuhlmanni,Poeoptera stuhlmanni,Stuhlmann's Starling,0,0,0,0,0,0,100,0,0,0,0,0,0,0,60,40,0,0,39.3
6006766,Onychognathus fulgidus,Onychognathus fulgidus,Chestnut-winged Starling,10,0,0,0,0,0,30,0,60,0,0,0,0,50,50,0,0,0,109.03
6006775,Lamprotornis nitens,Lamprotornis nitens,Red-shouldered Glossy-starling,40,0,0,0,0,10,40,10,0,0,0,0,100,0,0,0,0,0,85.59
6006781,Lamprotornis splendidus,Lamprotornis splendidus,Splendid Glossy-starling,30,0,10,0,0,0,60,0,0,0,0,0,50,50,0,0,0,0,123.09
6006793,Cinnyricinclus leucogaster,Cinnyricinclus leucogaster,Violet-backed Starling,20,0,0,0,0,0,80,0,0,0,0,0,0,0,60,40,0,0,44
6006806,Sturnus albofrontatus,Sturnus albofrontatus,White-faced Starling,20,0,0,0,0,0,70,10,0,0,0,0,40,20,20,20,0,0,81.72
6006807,Sturnus malabaricus,Sturnus malabaricus,Chestnut-tailed Starling,30,0,0,0,0,0,40,10,10,10,0,0,10,20,30,40,0,0,39.6
6006832,Mino dumontii,Mino dumontii,Yellow-faced Myna,20,0,0,0,0,0,80,0,0,0,0,0,0,0,60,40,0,0,217
6006833,Basilornis celebensis,Basilornis celebensis,Sulawesi Myna,0,0,0,0,0,0,100,0,0,0,0,0,0,0,20,80,0,0,93
6006837,Streptocitta albicollis,Streptocitta albicollis,White-necked Myna,20,0,0,10,0,0,70,0,0,0,0,0,0,0,60,40,0,0,248
6006840,Gracula ptilogenys,Gracula ptilogenys,Sri Lanka Myna,0,0,0,0,0,0,60,0,40,0,0,0,0,0,60,40,0,0,192
6006841,Gracula religiosa,Gracula religiosa,Hill Myna,20,0,10,0,0,0,60,10,0,0,0,0,0,30,40,30,0,0,192
6006842,Enodes erythrophris,Enodes erythrophris,Fiery-browed Myna,50,0,0,0,0,0,50,0,0,0,0,0,0,20,40,40,0,0,130
6006843,Scissirostrum dubium,Scissirostrum dubium,Finch-billed Myna,30,0,0,0,0,0,40,0,30,0,0,0,0,0,20,80,0,0,65
6006846,Dumetella carolinensis,Dumetella carolinensis,Grey Catbird,60,0,0,0,0,0,40,0,0,0,0,0,0,80,20,0,0,0,35.3
6006848,Melanotis caerulescens,Melanotis caerulescens,Blue Mockingbird,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,61.57
6006849,Melanotis hypoleucus,Melanotis hypoleucus,Blue-and-white Mockingbird,80,0,0,0,0,0,20,0,0,0,0,0,100,0,0,0,0,0,68
6006850,Mimus polyglottos,Mimus polyglottos,Northern Mockingbird,50,0,0,0,0,0,50,0,0,0,0,0,70,30,0,0,0,0,48.5
6006883,Sitta castanea,Sitta castanea,Chestnut-bellied Nuthatch,70,0,0,0,0,0,0,0,30,0,0,0,0,0,60,40,0,0,19.62
6006898,Sitta frontalis,Sitta frontalis,Velvet-fronted Nuthatch,100,0,0,0,0,0,0,0,0,0,0,0,0,20,50,30,0,0,16.5
6006922,Campylorhynchus zonatus,Campylorhynchus zonatus,Band-backed Wren,100,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,0,0,34.6
6006941,Thryothorus atrogularis,Thryothorus atrogularis,Black-throated Wren,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,24.18
6006943,Thryothorus fasciatoventris,Thryothorus fasciatoventris,Black-bellied Wren,100,0,0,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,24
6006946,Thryothorus mystacalis,Thryothorus mystacalis,Whiskered Wren,100,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0,0,0,29
6006947,Thryothorus genibarbis,Thryothorus genibarbis,Moustached Wren,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,19.2
6006948,Thryothorus coraya,Thryothorus coraya,Coraya Wren,80,0,0,0,0,0,0,0,20,0,0,0,40,40,20,0,0,0,17.2
6006949,Thryothorus felix,Thryothorus felix,Happy Wren,80,0,0,0,0,0,10,0,0,10,0,0,40,40,20,0,0,0,12.75
6006951,Thryothorus rutilus,Thryothorus rutilus,Rufous-breasted Wren,90,0,0,0,0,0,0,0,10,0,0,0,0,40,60,0,0,0,16.5
6006952,Thryothorus sclateri,Thryothorus sclateri,Speckle-breasted Wren,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,20
6006953,Thryothorus semibadius,Thryothorus semibadius,Riverside Wren,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,17
6006954,Thryothorus nigricapillus,Thryothorus nigricapillus,Bay Wren,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,23.9
6006955,Thryothorus thoracicus,Thryothorus thoracicus,Stripe-breasted Wren,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,17.6
6006961,Thryothorus sinaloa,Thryothorus sinaloa,Sinaloa Wren,100,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,15.1
6006962,Thryothorus modestus,Thryothorus modestus,Plain Wren,100,0,0,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,17.57
6006963,Thryothorus leucotis,Thryothorus leucotis,Buff-breasted Wren,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,19.44
6006969,Troglodytes aedon,Troglodytes aedon,House Wren,80,0,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,10.85
6006971,Troglodytes rufociliatus,Troglodytes rufociliatus,Rufous-browed Wren,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,10
6006974,Troglodytes solstitialis,Troglodytes solstitialis,Mountain Wren,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,11.4
6006977,Uropsila leucogastra,Uropsila leucogastra,White-bellied Wren,100,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,0,9.03
6006978,Henicorhina leucosticta,Henicorhina leucosticta,White-breasted Wood-wren,100,0,0,0,0,0,0,0,0,0,0,0,40,50,10,0,0,0,14.18
6006979,Henicorhina leucophrys,Henicorhina leucophrys,Grey-breasted Wood-wren,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,16.19
6006981,Microcerculus philomela,Microcerculus philomela,Northern Nightingale-wren,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,17.78
6006982,Microcerculus marginatus,Microcerculus marginatus,Southern Nightingale-wren,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,18.22
6006984,Microcerculus bambla,Microcerculus bambla,Wing-banded Wren,80,0,20,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,19.1
6006985,Cyphorhinus phaeocephalus,Cyphorhinus phaeocephalus,Song Wren,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,24.6
6006987,Cyphorhinus arada,Cyphorhinus arada,Musician Wren,80,0,0,0,0,0,20,0,0,0,0,0,50,50,0,0,0,0,20.9
6006989,Microbates collaris,Microbates collaris,Collared Gnatwren,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,10.2
6006990,Microbates cinereiventris,Microbates cinereiventris,Tawny-faced Gnatwren,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,11.9
6006991,Ramphocaenus melanurus,Ramphocaenus melanurus,Long-billed Gnatwren,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9.7
6006992,Polioptila caerulea,Polioptila caerulea,Blue-grey Gnatcatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,5.8
6006997,Polioptila albiloris,Polioptila albiloris,White-lored Gnatcatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,6.26
6006998,Polioptila plumbea,Polioptila plumbea,Tropical Gnatcatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,6
6007037,Parus leucomelas,Parus leucomelas,White-winged Tit,60,0,0,0,0,0,20,0,20,0,0,0,0,20,80,0,0,0,16.1
6007041,Parus funereus,Parus funereus,Dusky Tit,60,0,0,0,0,0,20,0,20,0,0,0,0,0,20,80,0,0,25.37
6007054,Parus xanthogenys,Parus xanthogenys,Black-lored Tit,60,0,0,0,0,0,20,10,0,10,0,0,0,20,80,0,0,0,14.76
6007067,Melanochlora sultanea,Melanochlora sultanea,Sultan Tit,70,0,0,0,0,0,20,0,10,0,0,0,0,20,40,40,0,0,37.6
6007083,Tachycineta thalassina,Tachycineta thalassina,Violet-green Swallow,100,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,0,14.14
6007087,Progne subis,Progne subis,Purple Martin,100,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,0,53.79
6007091,Progne chalybea,Progne chalybea,Grey-breasted Martin,100,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,0,42.9
6007094,Pygochelidon cyanoleuca,Pygochelidon cyanoleuca,Blue-and-white Swallow,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,9.7
6007116,Hirundo rustica,Hirundo rustica,Barn Swallow,80,0,0,0,0,0,10,0,10,0,0,0,30,30,40,0,0,0,17.91
6007122,Hirundo tahitica,Hirundo tahitica,Pacific Swallow,100,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,17.8
6007143,Petrochelidon pyrrhonota,Petrochelidon pyrrhonota,Cliff Swallow,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,21.6
6007155,Psalidoprocne albiceps,Psalidoprocne albiceps,White-headed Saw-wing,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,11.13
6007160,Psalidoprocne pristoptera,Psalidoprocne pristoptera,Blue Saw-wing,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,10.3
6007179,Pycnonotus atriceps,Pycnonotus atriceps,Black-headed Bulbul,20,0,0,0,0,0,80,0,0,0,0,0,0,40,40,0,20,0,25.5
6007180,Pycnonotus melanicterus,Pycnonotus melanicterus,Black-crested Bulbul,30,0,0,0,0,0,70,0,0,0,0,0,20,40,40,0,0,0,29.3
6007182,Pycnonotus cyaniventris,Pycnonotus cyaniventris,Grey-bellied Bulbul,20,0,0,0,0,0,80,0,0,0,0,0,0,0,20,80,0,0,22
6007183,Pycnonotus jocosus,Pycnonotus jocosus,Red-whiskered Bulbul,20,0,0,0,0,0,20,20,20,20,0,0,20,40,40,0,0,0,29.47
6007187,Pycnonotus barbatus,Pycnonotus barbatus,Common Bulbul,10,0,0,0,10,0,50,10,10,10,0,0,20,40,40,0,0,0,32.1
6007196,Pycnonotus cafer,Pycnonotus cafer,Red-vented Bulbul,20,0,0,0,10,0,20,20,10,20,0,0,20,30,30,0,20,0,42.85
6007198,Pycnonotus eutilotus,Pycnonotus eutilotus,Puff-backed Bulbul,50,0,0,0,0,0,50,0,0,0,0,0,0,20,60,20,0,0,35.3
6007207,Pycnonotus goiavier,Pycnonotus goiavier,Yellow-vented Bulbul,10,0,0,0,0,0,50,20,20,0,0,0,40,40,20,0,0,0,27.8
6007208,Pycnonotus plumosus,Pycnonotus plumosus,Olive-winged Bulbul,20,0,0,0,0,0,60,0,20,0,0,0,33,33,33,0,0,0,34.85
6007210,Pycnonotus simplex,Pycnonotus simplex,Cream-vented Bulbul,50,0,0,0,0,0,50,0,0,0,0,0,0,20,60,20,0,0,25.1
