TaxonID,Scientific Name,Scientific_name_database,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,Nocturnal,BodyMass-Value,Body_length_HBW,Body_mass_HBW,Breeding_HBW,Movement_patt_HBW
6005583,Vireo philadelphicus,Vireo philadelphicus,Philadelphia Vireo,70,0,0,0,0,0,20,0,10,0,0,0,0,0,50,50,0,0,11.5,12.25,12.95,N,Full Migrant
6005584,Vireo olivaceus,Vireo olivaceus,Red-eyed Vireo,60,0,0,0,0,0,20,0,20,0,0,0,0,0,20,80,0,0,16.06,14.7,18.55,N,Full Migrant
6005585,Vireo flavoviridis,Vireo flavoviridis,Yellow-green Vireo,60,0,0,0,0,0,40,0,0,0,0,0,0,0,30,70,0,0,17.59,14.5,18.3,N,Full Migrant
6005591,Vireo leucophrys,Vireo leucophrys,Brown-capped Vireo,80,0,0,0,0,0,0,0,20,0,0,0,0,10,30,60,0,0,12.3,12,12.35,N,Not a Migrant
6005594,Hylophilus thoracicus,Hylophilus thoracicus,Lemon-chested Greenlet,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,13.8,12.1,12.4,N,Not a Migrant
6005595,Hylophilus semicinereus,Hylophilus semicinereus,Grey-chested Greenlet,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,13,12,13,N,Not a Migrant
6005598,Hylophilus muscicapinus,Hylophilus muscicapinus,Buff-cheeked Greenlet,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,11.7,11.75,11.5,N,Not a Migrant
6005600,Hylophilus hypoxanthus,Hylophilus hypoxanthus,Dusky-capped Greenlet,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,17,11.75,17,N,Not a Migrant
6005605,Hylophilus ochraceiceps,Hylophilus ochraceiceps,Tawny-crowned Greenlet,80,0,0,0,0,0,20,0,0,0,0,0,0,80,20,0,0,0,11.6,11.75,10.75,N,Not a Migrant
6005606,Hylophilus decurtatus,Hylophilus decurtatus,Lesser Greenlet,80,0,0,0,0,0,0,0,20,0,0,0,0,0,80,20,0,0,8.49,9.8,8.45,N,Not a Migrant
6005618,Ptilorrhoa caerulescens,Ptilorrhoa caerulescens,Blue Jewel-babbler,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,49,22,55,N,Not a Migrant
6005620,Eupetes macrocerus,Eupetes macrocerus,Rail-babbler,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,101,NA,NA,NA,NA
6005643,Pachycephala hyperythra,Pachycephala hyperythra,Rusty Whistler,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,27.7,15,27,N,Not a Migrant
6005646,Pachycephala sulfuriventer,Pachycephala sulfuriventer,Sulphur-bellied Whistler,100,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,21.4,14.5,22,N,Not a Migrant
6005670,Colluricincla megarhyncha,Colluricincla megarhyncha,Little Shrike-thrush,80,0,0,0,0,0,10,0,10,0,0,0,0,80,20,0,0,0,32.34,17.75,37,N,Not a Migrant
6005675,Pitohui kirhocephalus,Pitohui kirhocephalus,Variable Pitohui,50,0,0,0,0,0,50,0,0,0,0,0,0,33,33,33,0,0,72,24.25,79,N,Not a Migrant
6005676,Pitohui dichrous,Pitohui dichrous,Hooded Pitohui,10,0,0,0,0,0,80,0,10,0,0,0,0,33,33,33,0,0,92.9,22.5,71.5,N,Not a Migrant
6005678,Pitohui ferrugineus,Pitohui ferrugineus,Rusty Pitohui,50,0,0,0,0,0,50,0,0,0,0,0,0,50,50,0,0,0,93.91,27,93.5,N,Not a Migrant
6005683,Platylophus galericulatus,Platylophus galericulatus,Crested Jay,100,0,0,0,0,0,0,0,0,0,0,0,0,30,40,30,0,0,77.89,NA,NA,NA,NA
6005684,Platysmurus leucopterus,Platysmurus leucopterus,Black Magpie,40,20,0,0,0,0,40,0,0,0,0,0,0,30,40,30,0,0,180,NA,NA,NA,NA
6005694,Cyanolyca turcosa,Cyanolyca turcosa,Turquoise Jay,70,0,0,0,0,0,30,0,0,0,0,0,0,0,50,50,0,0,103.97,32,91.99,N,Not a Migrant
6005698,Cyanolyca pumilo,Cyanolyca pumilo,Black-throated Jay,90,0,0,0,0,0,10,0,0,0,0,0,0,40,30,30,0,0,47,26.5,47,N,Not a Migrant
6005702,Cyanocorax melanocyaneus,Cyanocorax melanocyaneus,Bushy-crested Jay,60,0,0,0,0,0,20,0,20,0,0,0,30,40,30,0,0,0,101,30.5,97.5,N,Not a Migrant
6005703,Cyanocorax sanblasianus,Cyanocorax sanblasianus,San Blas Jay,50,0,10,0,0,0,40,0,0,0,0,0,30,20,30,20,0,0,109,31,107,N,Not a Migrant
6005711,Cyanocorax cayanus,Cyanocorax cayanus,Cayenne Jay,50,0,0,0,0,0,50,0,0,0,0,0,0,20,50,30,0,0,175,33,188.5,N,Not a Migrant
6005718,Psilorhinus morio,Cyanocorax morio,Brown Jay,30,10,10,0,0,0,20,30,0,0,0,0,30,20,20,20,10,0,204,41,198.5,N,Not a Migrant
6005727,Urocissa ornata,Urocissa ornata,Sri Lanka Magpie,40,0,20,0,0,0,20,0,20,0,0,0,10,20,50,20,0,0,196,43.5,196,N,Not a Migrant
6005732,Cissa chinensis,Cissa chinensis,Green Magpie,40,20,20,0,0,10,10,0,0,0,0,0,30,50,10,10,0,0,126.64,38,126.5,N,Not a Migrant
6005737,Dendrocitta formosae,Dendrocitta formosae,Grey Treepie,40,10,10,0,0,10,10,10,10,0,0,0,30,20,30,20,0,0,102.74,38,105,N,Not a Migrant
6005762,Corvus enca,Corvus enca,Slender-billed Crow,30,0,10,0,0,10,50,0,0,0,0,0,20,30,50,0,0,0,251,NA,NA,NA,NA
6005763,Corvus typicus,Corvus typicus,Piping Crow,60,0,0,0,0,0,40,0,0,0,0,0,40,40,20,0,0,0,501.86,37.5,175,Y,Not a Migrant
6005771,Corvus tristis,Corvus tristis,Grey Crow,30,0,0,0,0,0,70,0,0,0,0,0,20,10,30,40,0,0,635,53.5,635,Y,Not a Migrant
6005784,Corvus macrorhynchos,Corvus macrorhynchos,Large-billed Crow,20,10,10,0,0,30,20,0,10,0,0,0,100,0,0,0,0,0,513.14,52.5,725,Y,Not a Migrant
6005786,Corvus orru,Corvus orru,Torresian Crow,20,10,10,0,0,10,10,10,20,10,0,0,70,30,0,0,0,0,507.96,50.5,552.5,Y,Not a Migrant
6005809,Manucodia chalybatus,Manucodia chalybatus,Crinkle-collared Manucode,20,0,0,0,0,0,80,0,0,0,0,0,10,10,80,0,0,0,215.88,34.5,211,N,Not a Migrant
6005826,Ptiloris magnificus,Ptiloris magnificus,Magnificent Riflebird,40,0,0,0,0,0,60,0,0,0,0,0,0,10,90,0,0,0,149.88,31,163,N,Not a Migrant
6005830,Cicinnurus magnificus,Cicinnurus magnificus,Magnificent Bird-of-paradise,50,0,0,0,0,0,30,10,0,10,0,0,0,80,20,0,0,0,89.8,19,76.5,Y,Not a Migrant
6005832,Cicinnurus regius,Cicinnurus regius,King Bird-of-paradise,40,0,0,0,0,0,60,0,0,0,0,0,0,10,70,20,0,0,51.63,17.5,51,Y,Not a Migrant
6005841,Paradisaea minor,Paradisaea minor,Lesser Bird-of-paradise,20,0,0,0,0,0,80,0,0,0,0,0,0,20,50,30,0,0,207.93,32,208.5,N,Not a Migrant
6005843,Paradisaea raggiana,Paradisaea raggiana,Raggiana Bird-of-paradise,40,0,0,0,0,0,60,0,0,0,0,0,0,0,20,80,0,0,212.59,33.5,221.75,N,Not a Migrant
6005849,Cracticus cassicus,Cracticus cassicus,Hooded Butcherbird,60,0,0,0,20,0,20,0,0,0,0,0,0,0,60,40,0,0,142,33.5,142.5,Y,Not a Migrant
6005859,Artamus monachus,Artamus monachus,Ivory-backed Woodswallow,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,43.61,19.5,39.06,N,Not a Migrant
6005866,Artamus cyanopterus,Artamus cyanopterus,Dusky Woodswallow,70,0,0,0,0,0,10,10,10,0,0,0,20,10,10,0,60,0,34.6,NA,NA,NA,NA
6005869,Peltops blainvillii,Peltops blainvillii,Lowland Peltops,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,30,18.5,30,N,Not a Migrant
6005875,Oriolus szalayi,Oriolus szalayi,Brown Oriole,30,0,0,0,0,0,40,10,20,0,0,0,0,0,20,80,0,0,95.2,26.5,97,N,Not a Migrant
6005878,Oriolus xanthonotus,Oriolus xanthonotus,Dark-throated Oriole,40,0,0,0,0,0,60,0,0,0,0,0,0,10,30,60,0,0,45,18.25,39,N,Not a Migrant
6005884,Oriolus chinensis,Oriolus chinensis,Black-naped Oriole,20,10,0,0,10,0,60,0,0,0,0,0,20,10,30,40,0,0,82.6,25.5,82.5,N,Full Migrant
6005887,Oriolus crassirostris,Oriolus crassirostris,Sao Tome Oriole,30,0,0,0,0,0,40,0,30,0,0,0,0,0,100,0,0,0,50,NA,NA,NA,NA
6005888,Oriolus brachyrhynchus,Oriolus brachyrhynchus,Western Black-headed Oriole,40,0,0,0,0,0,30,0,30,0,0,0,10,10,40,30,10,0,49.02,21,49.5,N,Not a Migrant
6005890,Oriolus larvatus,Oriolus larvatus,African Black-headed Oriole,40,0,0,0,0,0,40,10,10,0,0,0,10,20,30,40,0,0,66.1,20.75,65.5,N,Not a Migrant
6005893,Oriolus xanthornus,Oriolus xanthornus,Black-hooded Oriole,20,0,0,0,0,0,70,10,0,0,0,0,20,10,30,40,0,0,56.3,24,62.5,Y,Not a Migrant
6005896,Oriolus traillii,Oriolus traillii,Maroon Oriole,30,0,0,0,0,0,40,30,0,0,0,0,0,0,30,70,0,0,73.66,26.754,74,N,Full Migrant
6005910,Coracina novaehollandiae,Coracina novaehollandiae,Black-faced Cuckooshrike,50,0,0,0,0,0,20,0,30,0,0,0,33,33,33,0,0,0,118,33.5,118.5,N,Full Migrant
6005912,Coracina temminckii,Coracina temminckii,Cerulean Cuckooshrike,100,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,67.96,30.5,72.36,N,Not a Migrant
6005913,Coracina striata,Coracina striata,Bar-bellied Cuckooshrike,70,0,0,0,0,0,30,0,0,0,0,0,0,0,60,40,0,0,111,NA,NA,NA,NA
6005916,Coracina boyeri,Coracina boyeri,Boyer's Cuckooshrike,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,100,0,0,66.4,22,67.5,N,Not a Migrant
6005918,Coracina papuensis,Coracina papuensis,White-bellied Cuckooshrike,50,0,0,0,0,0,20,10,20,0,0,0,20,0,40,40,0,0,63.45,25.5,67.5,N,Not a Migrant
6005924,Coracina caesia,Coracina caesia,Grey Cuckooshrike,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,47.29,26,55.5,N,Not a Migrant
6005928,Coracina typica,Coracina typica,Mauritius Cuckooshrike,80,0,20,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,42.9,22,43,N,Not a Migrant
6005936,Coracina morio,Coracina morio,Sulawesi Cicadabird,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,58.1,24,58.5,N,Not a Migrant
6005940,Coracina melas,Coracina melas,New Guinea Cuckooshrike,80,0,0,0,0,0,20,0,0,0,0,0,0,0,100,0,0,0,59.39,23,59.5,N,Not a Migrant
6005946,Coracina melaschistos,Coracina melaschistos,Black-winged Cuckooshrike,80,0,0,0,0,0,20,0,0,0,0,0,0,20,0,80,0,0,43,21.75,38.5,N,Full Migrant
6005947,Coracina fimbriata,Coracina fimbriata,Lesser Cuckooshrike,80,0,0,0,0,0,10,0,10,0,0,0,0,0,0,100,0,0,29.3,NA,NA,NA,NA
6005949,Campochaera sloetii,Campochaera sloetii,Golden Cuckooshrike,10,0,0,0,0,0,90,0,0,0,0,0,0,0,50,50,0,0,41,20,41,N,Not a Migrant
6005952,Lalage leucopygialis,Lalage leucopygialis,White-rumped Triller,80,0,0,0,0,0,20,0,0,0,0,0,0,20,40,40,0,0,29.52,19,29.96,N,Not a Migrant
6005958,Lalage leucomela,Lalage leucomela,Varied Triller,80,0,0,0,0,0,10,0,10,0,0,0,0,0,0,100,0,0,29.25,18.25,30.75,N,Not a Migrant
6005962,Campephaga petiti,Campephaga petiti,Petit's Cuckooshrike,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,31.34,20,31.5,N,Not a Migrant
6005963,Campephaga flava,Campephaga flava,Black Cuckooshrike,80,0,0,0,0,0,10,0,10,0,0,0,80,20,0,0,0,0,32.3,20.5,33.5,N,Not a Migrant
6005964,Campephaga phoenicea,Campephaga phoenicea,Red-shouldered Cuckooshrike,100,0,0,0,0,0,0,0,0,0,0,0,40,30,30,0,0,0,27.1,20,29.25,N,Full Migrant
6005965,Campephaga quiscalina,Campephaga quiscalina,Purple-throated Cuckooshrike,100,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,34.5,20,37.56666667,N,Not a Migrant
6005972,Pericrocotus cinnamomeus,Pericrocotus cinnamomeus,Small Minivet,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,8.6,16,9,N,Not a Migrant
6005973,Pericrocotus igneus,Pericrocotus igneus,Fiery Minivet,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,15,NA,NA,NA,NA
6005980,Pericrocotus flammeus,Pericrocotus flammeus,Scarlet Minivet,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,23.3,19.5,21.75,N,Not a Migrant
6005981,Hemipus picatus,Hemipus picatus,Bar-winged Flycatcher-shrike,100,0,0,0,0,0,0,0,0,0,0,0,10,0,20,50,20,0,8.98,14.5,9,N,Not a Migrant
6005982,Hemipus hirundinaceus,Hemipus hirundinaceus,Black-winged Flycatcher-shrike,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,10.2,NA,NA,NA,NA
6005988,Rhipidura albicollis,Rhipidura albicollis,White-throated Fantail,100,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0,12.9,19,11,N,Altitudinal Migrant
6005991,Rhipidura javanica,Rhipidura javanica,Pied Fantail,100,0,0,0,0,0,0,0,0,0,0,0,20,20,60,0,0,0,12.5,NA,NA,NA,NA
6005992,Rhipidura perlata,Rhipidura perlata,Spotted Fantail,100,0,0,0,0,0,0,0,0,0,0,0,10,0,90,0,0,0,13.4,NA,NA,NA,NA
6005993,Rhipidura leucophrys,Rhipidura leucophrys,Willie-wagtail,70,0,10,10,0,0,0,0,10,0,0,0,0,0,50,30,20,0,27.44,20,21,N,Not a Migrant
6005995,Rhipidura rufiventris,Rhipidura rufiventris,Northern Fantail,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,12,17.35,16.75,N,Not a Migrant
6005998,Rhipidura threnothorax,Rhipidura threnothorax,Sooty Thicket-fantail,100,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,17.6,17.25,17.5,N,Not a Migrant
6006000,Rhipidura leucothorax,Rhipidura leucothorax,White-bellied Thicket-fantail,100,0,0,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,17.6,18,19.35,N,Not a Migrant
6006013,Rhipidura teysmanni,Rhipidura teysmanni,Rusty-bellied Fantail,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,10.7,14,12.4,N,Not a Migrant
6006018,Rhipidura rufidorsa,Rhipidura rufidorsa,Rufous-backed Fantail,100,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,9.8,13.5,9.5,N,Not a Migrant
6006025,Chaetorhynchus papuensis,Chaetorhynchus papuensis,Pygmy Drongo,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,37.22,21,36.25,N,Not a Migrant
6006026,Dicrurus ludwigii,Dicrurus ludwigii,Square-tailed Drongo,90,0,0,0,0,0,0,10,0,0,0,0,0,40,40,20,0,0,29.4,18.5,30,N,Not a Migrant
6006035,Dicrurus leucophaeus,Dicrurus leucophaeus,Ashy Drongo,80,10,10,0,0,0,0,0,0,0,0,0,0,0,40,30,30,0,37.6,26.38888889,41.2,N,Full Migrant
6006036,Dicrurus caerulescens,Dicrurus caerulescens,White-bellied Drongo,70,0,0,0,0,0,0,30,0,0,0,0,30,30,20,20,0,0,40,24,40,N,Not a Migrant
6006038,Dicrurus aeneus,Dicrurus aeneus,Bronzed Drongo,90,0,0,0,0,0,0,10,0,0,0,0,0,0,40,40,20,0,26,23.5,26,N,Not a Migrant
6006039,Dicrurus remifer,Dicrurus remifer,Lesser Racket-tailed Drongo,90,0,0,0,0,0,0,10,0,0,0,0,0,20,30,30,20,0,43.1,26,44.41666667,N,Not a Migrant
6006042,Dicrurus montanus,Dicrurus montanus,Sulawesi Drongo,100,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,61,25,38,N,Not a Migrant
6006045,Dicrurus bracteatus,Dicrurus bracteatus,Spangled Drongo,60,10,10,0,0,0,10,10,0,0,0,0,10,10,30,50,0,0,85.53,30,82,N,Full Migrant
6006048,Dicrurus paradiseus,Dicrurus paradiseus,Greater Racket-tailed Drongo,70,0,20,0,0,0,0,10,0,0,0,0,0,30,40,20,10,0,85.82,47.5,88,N,Not a Migrant
6006052,Elminia longicauda,Elminia longicauda,African Blue-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,9.9,16.5,9.5,N,Not a Migrant
6006054,Elminia nigromitrata,Elminia nigromitrata,Dusky Crested-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,9.03,12,10.25,N,Not a Migrant
6006061,Hypothymis azurea,Hypothymis azurea,Black-naped Monarch,100,0,0,0,0,0,0,0,0,0,0,0,0,30,50,20,0,0,11.1,16,11.15,N,Full Migrant
6006066,Terpsiphone viridis,Terpsiphone viridis,African Paradise-flycatcher,80,0,0,0,0,0,20,0,0,0,0,0,0,0,20,80,0,0,13.23,18,13.25,N,Full Migrant
6006067,Terpsiphone atrochalybeia,Terpsiphone atrochalybeia,Sao Tome Paradise-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,12.2,NA,NA,NA,NA
6006071,Terpsiphone paradisi,Terpsiphone paradisi,Asian Paradise-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30,30,0,19.23,20,21,N,Full Migrant
6006074,Terpsiphone cyanescens,Terpsiphone cyanescens,Blue Paradise-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,24.64,20.5,16.8,N,Not a Migrant
6006091,Monarcha rubiensis,Monarcha rubiensis,Rufous Monarch,100,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,43,18,19.36,N,Not a Migrant
6006094,Monarcha melanopsis,Monarcha melanopsis,Black-faced Monarch,100,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,22.7,17.75,25,N,Full Migrant
6006101,Monarcha guttula,Monarcha guttula,Spot-winged Monarch,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,16.4,14.5,16,N,Not a Migrant
6006110,Monarcha manadensis,Monarcha manadensis,Hooded Monarch,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,22.5,15.75,19.36,N,Not a Migrant
6006120,Monarcha chrysomela,Monarcha chrysomela,Golden Monarch,100,0,0,0,0,0,0,0,0,0,0,0,0,20,40,40,0,0,15.6,13.25,14.25,N,Not a Migrant
6006121,Arses telescophthalmus,Arses telescophthalmus,Frilled Monarch,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,15.26,15.5,13.5,N,Not a Migrant
6006140,Myiagra alecto,Myiagra alecto,Shining Flycatcher,90,0,0,0,0,0,10,0,0,0,0,0,0,20,80,0,0,0,23.58,18,20,N,Not a Migrant
6006143,Machaerirhynchus flaviventer,Machaerirhynchus flaviventer,Yellow-breasted Boatbill,100,0,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,10.32,11.75,9.5,N,Not a Migrant
6006147,Aegithina tiphia,Aegithina tiphia,Common Iora,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,12,13,14.25,N,Not a Migrant
6006149,Aegithina viridissima,Aegithina viridissima,Green Iora,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,13.4,NA,NA,NA,NA
6006155,Dryoscopus cubla,Dryoscopus cubla,Black-backed Puffback,50,0,20,0,0,0,20,0,0,10,0,0,0,20,40,40,0,0,26.23,17,26.625,N,Not a Migrant
6006157,Dryoscopus angolensis,Dryoscopus angolensis,Pink-footed Puffback,100,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,36,16,37.5,N,Not a Migrant
6006166,Laniarius luehderi,Laniarius luehderi,Luehder's Bush-shrike,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,42.9,18.5,39.75,N,Not a Migrant
6006171,Laniarius aethiopicus,Laniarius aethiopicus,Ethiopian Boubou,40,20,20,0,0,0,20,0,0,0,0,0,40,40,0,20,0,0,49.44,22.25,51.125,N,Not a Migrant
6006173,Laniarius ferrugineus,Laniarius ferrugineus,Southern Boubou,60,10,10,0,0,0,10,0,10,0,0,0,40,40,20,0,0,0,46.8,22,53.5,N,Not a Migrant
6006180,Laniarius leucorhynchus,Laniarius leucorhynchus,Sooty Boubou,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,50.14,21.5,49.25,N,Not a Migrant
6006185,Telophorus bocagei,Telophorus bocagei,Grey-green Bush-shrike,90,0,0,0,0,0,10,0,0,0,0,0,0,0,90,10,0,0,27,24.24,26.25,N,Not a Migrant
6006208,Megabyas flammulatus,Megabyas flammulatus,African Shrike-flycatcher,100,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,27.96,16,28,N,Full Migrant
6006218,Batis molitor,Batis molitor,Chinspot Batis,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,11.64,12,9.5,N,Not a Migrant
6006230,Platysteira cyanea,Platysteira cyanea,Brown-throated Wattle-eye,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,14.6,13,14.5,N,Not a Migrant
6006234,Platysteira castanea,Platysteira castanea,Chestnut Wattle-eye,70,0,0,0,0,0,20,0,10,0,0,0,0,0,100,0,0,0,14.09,10,16.5,N,Not a Migrant
6006238,Platysteira jamesoni,Platysteira jamesoni,Jameson's Wattle-eye,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,11,9,12,N,Not a Migrant
6006239,Platysteira concreta,Platysteira concreta,Yellow-bellied Wattle-eye,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,11.4,9.5,11.9,N,Not a Migrant
6006240,Philentoma pyrhoptera,Philentoma pyrhoptera,Rufous-winged Philentoma,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,16.9,NA,NA,NA,NA
6006241,Philentoma velata,Philentoma velata,Maroon-breasted Philentoma,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,26.1,NA,NA,NA,NA
6006242,Tephrodornis gularis,Tephrodornis gularis,Large Woodshrike,80,0,0,0,0,0,20,0,0,0,0,0,10,0,50,40,0,0,37.8,20.75,37,N,Altitudinal Migrant
6006279,Stizorhina fraseri,Stizorhina fraseri,Rufous Flycatcher-thrush,90,0,0,0,0,0,10,0,0,0,0,0,0,0,33,33,33,0,35.7,19,35.5,N,Not a Migrant
6006281,Neocossyphus poensis,Neocossyphus poensis,White-tailed Ant-thrush,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,51.78,21,51.5,N,Not a Migrant
6006295,Monticola solitarius,Monticola solitarius,Blue Rock-thrush,40,10,20,0,0,0,20,0,10,0,0,0,80,0,20,0,0,0,53.65,21.5,53.5,N,Full Migrant
6006300,Myophonus horsfieldii,Myophonus horsfieldii,Malabar Whistling-thrush,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,117,27.5,115.5,N,Not a Migrant
6006301,Myophonus caeruleus,Myophonus caeruleus,Blue Whistling-thrush,60,0,10,0,0,0,30,0,0,0,0,0,100,0,0,0,0,0,157.98,32,183.5,N,Altitudinal Migrant
6006309,Zoothera wardii,Zoothera wardii,Pied Thrush,60,0,0,0,0,0,40,0,0,0,0,0,100,0,0,0,0,0,58.6,19,62,N,Full Migrant
6006312,Zoothera citrina,Zoothera citrina,Orange-headed Thrush,40,0,0,0,0,0,30,0,30,0,0,0,60,20,20,0,0,0,53.3,21.5,57,N,Full Migrant
6006326,Zoothera spiloptera,Zoothera spiloptera,Spot-winged Thrush,50,0,10,0,0,0,20,0,20,0,0,0,80,20,0,0,0,0,70,22,70,N,Not a Migrant
6006353,Myadestes occidentalis,Myadestes occidentalis,Brown-backed Solitaire,70,0,0,0,0,0,30,0,0,0,0,0,0,20,80,0,0,0,36.4,21,41,N,Not a Migrant
6006356,Myadestes melanops,Myadestes melanops,Black-faced Solitaire,20,0,0,0,0,0,50,0,30,0,0,0,0,50,30,20,0,0,32.1,17.25,31.5,N,Altitudinal Migrant
6006358,Myadestes ralloides,Myadestes ralloides,Andean Solitaire,50,0,0,0,0,0,50,0,0,0,0,0,0,0,70,30,0,0,29.1,17.5,31.25,N,Not a Migrant
6006359,Myadestes unicolor,Myadestes unicolor,Slate-coloured Solitaire,30,0,0,0,0,0,70,0,0,0,0,0,30,10,30,30,0,0,37.9,19.75,37,N,Altitudinal Migrant
6006364,Catharus aurantiirostris,Catharus aurantiirostris,Orange-billed Nightingale-thrush,50,0,0,0,0,0,30,0,20,0,0,0,80,20,0,0,0,0,29.8,16.25,26.5,N,Altitudinal Migrant
6006365,Catharus fuscater,Catharus fuscater,Slaty-backed Nightingale-thrush,60,0,0,0,0,0,40,0,0,0,0,0,60,40,0,0,0,0,33.7,18,36.5,N,Not a Migrant
6006367,Catharus frantzii,Catharus frantzii,Ruddy-capped Nightingale-thrush,60,0,0,0,0,0,40,0,0,0,0,0,100,0,0,0,0,0,28.9,16.75,30,N,Not a Migrant
6006369,Catharus dryas,Catharus dryas,Spotted Nightingale-thrush,60,0,0,0,0,0,40,0,0,0,0,0,100,0,0,0,0,0,37.7,18,40,N,Not a Migrant
6006370,Catharus fuscescens,Catharus fuscescens,Veery,50,0,0,0,0,0,40,0,10,0,0,0,100,0,0,0,0,0,31.9,18,34,N,Full Migrant
6006371,Catharus minimus,Catharus minimus,Grey-cheeked Thrush,80,0,0,0,0,0,20,0,0,0,0,0,80,0,10,10,0,0,31.58,17.75,38,N,Full Migrant
6006372,Catharus ustulatus,Catharus ustulatus,Swainson's Thrush,60,0,0,0,0,0,40,0,0,0,0,0,50,50,0,0,0,0,30.3,18,35,N,Full Migrant
6006374,Hylocichla mustelina,Hylocichla mustelina,Wood Thrush,60,0,0,0,0,0,40,0,0,0,0,0,80,20,0,0,0,0,50.09,19.75,56,N,Full Migrant
6006375,Turdus flavipes,Turdus flavipes,Yellow-legged Thrush,20,0,0,0,0,0,80,0,0,0,0,0,10,30,30,30,0,0,65.14,22,63.5,N,Full Migrant
6006378,Turdus pelios,Turdus pelios,African Thrush,20,10,10,10,0,0,30,0,10,10,0,0,60,0,20,20,0,0,65.4,22,62,N,Not a Migrant
6006382,Turdus olivaceus,Turdus olivaceus,Olive Thrush,30,0,0,0,10,0,40,0,20,0,0,0,100,0,0,0,0,0,67.29,22,73.5,N,Altitudinal Migrant
